Unnamed: 0,x,y,label,source,filename,split,geometry,score,genus,taxonomy_id,city,treeID,Z,complete,basename
,1812.4382207158108,1670.5985276436002,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1812.4382207158108 1670.5985276436002),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1022.4411150422284,1629.906099082435,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1022.4411150422284 1629.906099082435),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1504.805364772565,1224.0961635614397,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1504.805364772565 1224.0961635614397),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1482.2756797235452,1176.7545240435702,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1482.2756797235452 1176.7545240435702),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,985.940797520228,1575.7648162969751,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (985.940797520228 1575.7648162969751),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,774.2374126917125,1324.3272202758217,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (774.2374126917125 1324.3272202758217),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1579.082619745286,1266.422314702446,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1579.082619745286 1266.422314702446),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1176.6699735298378,1129.0596661587524,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1176.6699735298378 1129.0596661587524),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1289.3996923439304,1193.097667632943,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1289.3996923439304 1193.097667632943),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1430.5172974764405,1204.778081054129,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1430.5172974764405 1204.778081054129),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1409.106621081722,1131.799325374063,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1409.106621081722 1131.799325374063),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,554.2172761811182,1107.0686807756526,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (554.2172761811182 1107.0686807756526),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1063.433045094865,1839.8473987336824,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1063.433045094865 1839.8473987336824),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,917.1956224721736,1538.0425022753095,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (917.1956224721736 1538.0425022753095),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1900.9303659200848,1790.5013604160154,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1900.9303659200848 1790.5013604160154),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1249.760240895259,1048.2372256609376,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1249.760240895259 1048.2372256609376),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1341.562696143684,1187.2060017448905,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1341.562696143684 1187.2060017448905),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1099.4561927458465,1734.027159067398,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1099.4561927458465 1734.027159067398),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1249.594530248664,1980.8332575806223,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1249.594530248664 1980.8332575806223),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,703.7174060089378,1237.519902816147,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (703.7174060089378 1237.519902816147),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,825.8215018496388,1371.9020483097822,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (825.8215018496388 1371.9020483097822),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,813.388427926995,1332.2344674958408,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (813.388427926995 1332.2344674958408),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1937.1817911174987,1786.3549424881971,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1937.1817911174987 1786.3549424881971),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1228.975586441796,1988.7119761252056,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1228.975586441796 1988.7119761252056),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1605.2133441144078,1305.8771269501883,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1605.2133441144078 1305.8771269501883),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1310.7534399108292,1094.0632718614968,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1310.7534399108292 1094.0632718614968),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1306.001059463283,1195.954160083321,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1306.001059463283 1195.954160083321),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,852.4656635931802,1494.4056861169418,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (852.4656635931802 1494.4056861169418),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1121.2469279853422,1880.4130395275304,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1121.2469279853422 1880.4130395275304),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1348.2082433915953,1177.7867715291582,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1348.2082433915953 1177.7867715291582),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,676.319019019636,1245.614382441739,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (676.319019019636 1245.614382441739),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,539.2670376783442,1123.2767389251092,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (539.2670376783442 1123.2767389251092),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1611.1476973568888,1337.653049896218,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1611.1476973568888 1337.653049896218),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1337.273661195698,1187.2039710089368,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1337.273661195698 1187.2039710089368),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1785.5989887790224,1666.4225659659078,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1785.5989887790224 1666.4225659659078),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1465.0756623147215,1269.655415400357,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1465.0756623147215 1269.655415400357),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,872.9497421201168,1479.0767281863632,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (872.9497421201168 1479.0767281863632),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1277.1238423384088,1988.734812318817,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1277.1238423384088 1988.734812318817),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1937.603829383192,1771.45463873853,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1937.603829383192 1771.45463873853),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1875.7029039169715,1594.3726611689283,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1875.7029039169715 1594.3726611689283),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1486.9073727697084,1330.144230483482,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1486.9073727697084 1330.144230483482),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1205.62183456781,1054.3517797628383,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1205.62183456781 1054.3517797628383),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1388.3321955420004,1176.2718826124888,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1388.3321955420004 1176.2718826124888),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1231.6454469973792,1902.1588606112985,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1231.6454469973792 1902.1588606112985),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1314.166968993141,1189.8225279305236,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1314.166968993141 1189.8225279305236),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1868.725148773695,1722.33840475007,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1868.725148773695 1722.33840475007),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1531.0534261135333,1308.0334310920443,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1531.0534261135333 1308.0334310920443),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,599.6607089471424,1264.422313145894,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (599.6607089471424 1264.422313145894),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1087.4075813713916,1758.3443031708491,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1087.4075813713916 1758.3443031708491),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,773.6489250620313,1397.5146992131422,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (773.6489250620313 1397.5146992131422),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1356.7848604262288,1180.8585816706586,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1356.7848604262288 1180.8585816706586),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1973.6980494482805,1807.6271371481637,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1973.6980494482805 1807.6271371481637),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1297.8890319571594,1964.2026520616548,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1297.8890319571594 1964.2026520616548),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,858.4388817098594,1444.4480357386014,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (858.4388817098594 1444.4480357386014),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1191.3400730539145,1993.7339856246988,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1191.3400730539145 1993.7339856246988),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1239.7333286775436,1185.842989531931,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1239.7333286775436 1185.842989531931),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1559.4341980396118,1270.3573065073026,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1559.4341980396118 1270.3573065073026),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1326.0898899315323,2014.833890162295,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1326.0898899315323 2014.833890162295),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1508.5025141501742,1305.6124185097362,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1508.5025141501742 1305.6124185097362),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1439.6593543399435,1182.4316479159552,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1439.6593543399435 1182.4316479159552),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1303.2246983420798,1215.4549723726425,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1303.2246983420798 1215.4549723726425),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,756.1261987963208,1296.2705389879484,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (756.1261987963208 1296.2705389879484),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,818.0434520848885,1434.7872102112456,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (818.0434520848885 1434.7872102112456),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1310.7534399108292,1094.0632718614968,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1310.7534399108292 1094.0632718614968),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1476.5351096472043,1320.716957845212,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1476.5351096472043 1320.716957845212),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,830.4164072127822,1310.9874878653943,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (830.4164072127822 1310.9874878653943),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1173.9821502131445,1835.736601756444,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1173.9821502131445 1835.736601756444),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1575.342462694802,1276.0620537457337,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1575.342462694802 1276.0620537457337),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1420.43616273752,1164.8925609017886,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1420.43616273752 1164.8925609017886),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1344.08692605117,1115.7724365743602,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1344.08692605117 1115.7724365743602),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1047.8664679717697,1697.6278453942905,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1047.8664679717697 1697.6278453942905),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,854.3948974489643,1510.621860880789,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (854.3948974489643 1510.621860880789),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1334.7800368977294,1193.9956662266136,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1334.7800368977294 1193.9956662266136),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,735.2238141781238,1318.392149163406,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (735.2238141781238 1318.392149163406),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1213.0851229683765,1945.3176808053145,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1213.0851229683765 1945.3176808053145),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,571.0950041704676,1110.5828010589196,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (571.0950041704676 1110.5828010589196),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1811.48934799034,1628.7452040980922,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1811.48934799034 1628.7452040980922),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,790.5252396477222,1404.0965326845378,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (790.5252396477222 1404.0965326845378),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1913.159792599978,1675.028198544362,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1913.159792599978 1675.028198544362),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1461.8856068111563,1286.30741101392,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1461.8856068111563 1286.30741101392),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1503.569880846091,1203.497827871682,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1503.569880846091 1203.497827871682),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1887.4475136842168,1627.9042872740265,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1887.4475136842168 1627.9042872740265),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,930.3492162611316,1517.6701559234511,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (930.3492162611316 1517.6701559234511),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1249.760240895259,1048.2372256609376,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1249.760240895259 1048.2372256609376),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1466.4626381243231,1262.4249443910808,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1466.4626381243231 1262.4249443910808),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1266.786031315744,1906.558029267291,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1266.786031315744 1906.558029267291),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1827.947719840664,1641.6812951091094,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1827.947719840664 1641.6812951091094),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1404.6869004106063,1115.5819833544176,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1404.6869004106063 1115.5819833544176),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1190.7789434538186,1136.078368999344,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1190.7789434538186 1136.078368999344),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,988.8227680669304,1625.0693217438718,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (988.8227680669304 1625.0693217438718),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1015.7685582400752,1695.8595515989257,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1015.7685582400752 1695.8595515989257),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1313.5974536964422,1223.7866378480728,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1313.5974536964422 1223.7866378480728),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1464.3904018407566,1255.8502149730607,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1464.3904018407566 1255.8502149730607),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,790.7359012352061,1253.1194859324069,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (790.7359012352061 1253.1194859324069),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,865.3443333488839,1470.3080910252277,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (865.3443333488839 1470.3080910252277),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1283.0904399333454,1952.362887713004,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1283.0904399333454 1952.362887713004),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,510.61333288240576,1152.4065735527836,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (510.61333288240576 1152.4065735527836),1.0,picea,221.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1558.3238376327863,1277.8070341089438,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1558.3238376327863 1277.8070341089438),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1328.734821300759,1104.3706656088143,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1328.734821300759 1104.3706656088143),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1420.43616273752,1164.8925609017886,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1420.43616273752 1164.8925609017886),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1207.2729480281528,1073.6355666641898,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1207.2729480281528 1073.6355666641898),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,772.3304514400858,1261.6565471861747,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (772.3304514400858 1261.6565471861747),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1243.6728985889802,1047.5769627697323,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1243.6728985889802 1047.5769627697323),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1348.4776934638328,1193.125651262445,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1348.4776934638328 1193.125651262445),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,549.7543480319342,1180.9116710232856,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (549.7543480319342 1180.9116710232856),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1768.590276975029,1646.912459349089,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1768.590276975029 1646.912459349089),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1945.477665564091,1798.1915720842944,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1945.477665564091 1798.1915720842944),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,743.8059918466744,1309.8503867072882,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (743.8059918466744 1309.8503867072882),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1535.3263455146634,1342.218950303154,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1535.3263455146634 1342.218950303154),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1072.8990076359007,1718.67576793486,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1072.8990076359007 1718.67576793486),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1467.9517508475185,1331.8882814671465,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1467.9517508475185 1331.8882814671465),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,519.3607723944467,800.715094934176,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (519.3607723944467 800.715094934176),1.0,picea,221.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1089.3634537472549,1718.6836047520328,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1089.3634537472549 1718.6836047520328),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1968.039142375853,1778.26174089249,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1968.039142375853 1778.26174089249),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1614.6295046273297,1289.008933158461,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1614.6295046273297 1289.008933158461),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1315.133176940864,1194.6437362995582,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1315.133176940864 1194.6437362995582),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,914.542146721138,1589.7547415222707,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (914.542146721138 1589.7547415222707),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1299.9057118920423,1212.1665242038991,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1299.9057118920423 1212.1665242038991),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1422.4579504107155,1278.1811568743667,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1422.4579504107155 1278.1811568743667),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1192.9233007084706,1864.67010109318,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1192.9233007084706 1864.67010109318),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,620.0210614237633,1218.63496623404,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (620.0210614237633 1218.63496623404),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1580.4653545650065,1268.175966339366,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1580.4653545650065 1268.175966339366),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1234.515212800157,1102.7921263200594,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1234.515212800157 1102.7921263200594),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1361.211939922554,1181.5180520079457,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1361.211939922554 1181.5180520079457),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1230.1140325165647,1047.5705293784176,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1230.1140325165647 1047.5705293784176),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1035.4397411631471,1644.3745446235534,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1035.4397411631471 1644.3745446235534),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
,1869.1253393469824,1754.1117195882862,Tree,Beery et al. 2022,calgary_cell_4932_imagery.tif,test,POINT (1869.1253393469824 1754.1117195882862),1.0,pinus,223.0,calgary,,,True,calgary_cell_4932_imagery.tif
